2.52E-05;2.13E-05;1.65E-05;1.30E-05;0.000468733;0.000371479;7.28E-06
3.27E-05;2.82E-05;2.25E-05;1.82E-05;0.000600911;0.000506944;8.49E-06
3.28E-05;2.71E-05;1.96E-05;1.40E-05;0.000492257;0.000396015;9.04E-06
2.53E-05;2.07E-05;1.50E-05;1.08E-05;0.00038429;0.000301528;7.22E-06
2.61E-05;2.17E-05;1.62E-05;1.21E-05;0.000470749;0.000348427;7.96E-06
4.26E-05;3.47E-05;2.45E-05;1.67E-05;0.000540126;0.000462358;1.11E-05
3.40E-05;2.88E-05;2.19E-05;1.64E-05;0.00055471;0.000432902;9.52E-06
3.07E-05;2.49E-05;1.76E-05;1.21E-05;0.000533424;0.000399144;8.68E-06
4.09E-05;3.40E-05;2.49E-05;1.80E-05;0.000625517;0.000524914;1.09E-05
2.93E-05;2.43E-05;1.81E-05;1.35E-05;0.000459307;0.000387908;7.75E-06
3.86E-05;3.17E-05;2.32E-05;1.70E-05;0.000766886;0.00056933;1.08E-05
3.73E-05;3.04E-05;2.16E-05;1.48E-05;0.000538307;0.000433971;1.00E-05
2.49E-05;2.05E-05;1.51E-05;1.11E-05;0.000419871;0.000325922;7.51E-06
4.14E-05;3.56E-05;2.85E-05;2.31E-05;0.000702854;0.000558229;1.08E-05
3.09E-05;2.60E-05;1.96E-05;1.48E-05;0.000554824;0.000430803;8.19E-06
2.67E-05;2.21E-05;1.61E-05;1.15E-05;0.00049259;0.000384173;7.29E-06
2.91E-05;2.38E-05;1.71E-05;1.21E-05;0.000485055;0.000370383;8.32E-06
4.12E-05;3.61E-05;2.99E-05;2.53E-05;0.000684174;0.000587484;1.07E-05
3.49E-05;3.00E-05;2.39E-05;1.91E-05;0.000613892;0.0004813;8.88E-06
3.60E-05;2.98E-05;2.19E-05;1.60E-05;0.000572245;0.000469173;1.06E-05
2.65E-05;2.15E-05;1.52E-05;1.07E-05;0.000448551;0.000345492;7.41E-06
3.88E-05;3.15E-05;2.19E-05;1.45E-05;0.000666112;0.000485093;1.00E-05
2.92E-05;2.48E-05;1.89E-05;1.42E-05;0.000545761;0.000422951;7.48E-06
3.30E-05;2.83E-05;2.26E-05;1.83E-05;0.000635656;0.000484373;8.80E-06
3.01E-05;2.55E-05;2.01E-05;1.61E-05;0.00052424;0.000428335;8.53E-06
2.86E-05;2.36E-05;1.72E-05;1.22E-05;0.000483081;0.00037406;7.55E-06
2.77E-05;2.25E-05;1.61E-05;1.12E-05;0.000460663;0.000355021;7.60E-06
2.72E-05;2.29E-05;1.79E-05;1.42E-05;0.000500821;0.000407515;7.51E-06
3.16E-05;2.68E-05;2.08E-05;1.64E-05;0.000583992;0.000454123;8.85E-06
2.72E-05;2.20E-05;1.55E-05;1.06E-05;0.000385965;0.000317855;8.04E-06
3.88E-05;3.19E-05;2.31E-05;1.67E-05;0.000641372;0.000513052;1.05E-05
2.61E-05;2.21E-05;1.67E-05;1.24E-05;0.000381677;0.000306677;7.04E-06
3.29E-05;2.73E-05;1.99E-05;1.42E-05;0.000581235;0.000461654;8.41E-06
3.56E-05;2.83E-05;1.93E-05;1.28E-05;0.000516544;0.00040691;9.69E-06
3.26E-05;2.79E-05;2.21E-05;1.78E-05;0.000606391;0.000495091;9.14E-06
3.47E-05;2.89E-05;2.14E-05;1.57E-05;0.000585546;0.000471723;9.29E-06
2.70E-05;2.28E-05;1.75E-05;1.34E-05;0.000537182;0.000406789;7.33E-06
3.48E-05;2.89E-05;2.12E-05;1.55E-05;0.000659965;0.000494172;9.45E-06
3.31E-05;2.81E-05;2.17E-05;1.67E-05;0.000606574;0.000478098;8.42E-06
2.56E-05;2.11E-05;1.55E-05;1.13E-05;0.000383249;0.000321842;7.20E-06
2.97E-05;2.37E-05;1.61E-05;1.04E-05;0.000436919;0.000327728;8.26E-06
3.83E-05;3.12E-05;2.25E-05;1.61E-05;0.000650172;0.000476581;1.04E-05
3.71E-05;3.04E-05;2.18E-05;1.54E-05;0.000596562;0.000480768;9.78E-06
4.17E-05;3.51E-05;2.72E-05;2.14E-05;0.000765538;0.000622859;1.12E-05
3.69E-05;3.13E-05;2.37E-05;1.79E-05;0.000506799;0.000433043;9.68E-06
3.32E-05;2.81E-05;2.17E-05;1.69E-05;0.000519459;0.000441671;8.67E-06
4.23E-05;3.58E-05;2.73E-05;2.08E-05;0.000677604;0.000557478;1.15E-05
2.72E-05;2.18E-05;1.51E-05;1.02E-05;0.000520084;0.000382555;7.59E-06
3.04E-05;2.57E-05;1.97E-05;1.49E-05;0.000506996;0.000401433;8.08E-06
